source,target,weight
Non-POU_domain-containing_octamer-binding_protein,Nucleolar_RNA_helicase_2,0.0001
Non-POU_domain-containing_octamer-binding_protein,Poly(rC)-binding_protein_2,0.0023
Non-POU_domain-containing_octamer-binding_protein,Splicing_factor_U2AF_65_kDa_subunit,0.2644
Non-POU_domain-containing_octamer-binding_protein,Q9W394,0.0001
Non-POU_domain-containing_octamer-binding_protein,Q9VTL5,0.0001
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoprotein_K,0.0025
Non-POU_domain-containing_octamer-binding_protein,Peptidyl-prolyl_cis-trans_isomerase_A,0.0001
Non-POU_domain-containing_octamer-binding_protein,RNA-binding_protein_FUS,0.0002
Non-POU_domain-containing_octamer-binding_protein,Coiled-coil_domain-containing_protein_124,0.0001
Non-POU_domain-containing_octamer-binding_protein,Probable_ATP-dependent_RNA_helicase_DDX46,0.0001
Non-POU_domain-containing_octamer-binding_protein,Pre-mRNA-processing_factor_40_homolog_A,0.0009
Non-POU_domain-containing_octamer-binding_protein,Nucleolin,0.2773
Non-POU_domain-containing_octamer-binding_protein,Eukaryotic_translation_initiation_factor_4B,0.0081
Non-POU_domain-containing_octamer-binding_protein,Serine__arginine-rich_splicing_factor_3,0.0966
Non-POU_domain-containing_octamer-binding_protein,RNA-binding_protein_25,0.0001
Non-POU_domain-containing_octamer-binding_protein,Polyadenylate-binding_protein_1,0.5283
Non-POU_domain-containing_octamer-binding_protein,Heat_shock_protein_105_kDa,0.0001
Non-POU_domain-containing_octamer-binding_protein,Ras_GTPase-activating_protein-binding_protein_2,0.0558
Non-POU_domain-containing_octamer-binding_protein,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.0287
Non-POU_domain-containing_octamer-binding_protein,Deleted_in_azoospermia-like,0.1702
Non-POU_domain-containing_octamer-binding_protein,Ras_GTPase-activating_protein-binding_protein_1,0.0471
Non-POU_domain-containing_octamer-binding_protein,La-related_protein_7,0.024
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoproteins_C1__C2,0.0168
Non-POU_domain-containing_octamer-binding_protein,P53331,0.0213
Non-POU_domain-containing_octamer-binding_protein,ATP-dependent_RNA_helicase_DDX3X,0.0001
Non-POU_domain-containing_octamer-binding_protein,RNA_binding_motif_protein___X-linked-like_2,0.1656
Non-POU_domain-containing_octamer-binding_protein,Polypyrimidine_tract-binding_protein_1,0.0309
Non-POU_domain-containing_octamer-binding_protein,A8DYB0,0.0001
Non-POU_domain-containing_octamer-binding_protein,P10080,0.0002
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoprotein_D0,0.1759
Non-POU_domain-containing_octamer-binding_protein,Q9VBU2,0.0001
Non-POU_domain-containing_octamer-binding_protein,Probable_ATP-dependent_RNA_helicase_DDX5,0.0001
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoprotein_M,0.2035
Non-POU_domain-containing_octamer-binding_protein,Surfeit_locus_protein_6,0.0001
Non-POU_domain-containing_octamer-binding_protein,Serine__arginine-rich_splicing_factor_5,0.0951
Non-POU_domain-containing_octamer-binding_protein,U1_small_nuclear_ribonucleoprotein_70_kDa,0.035
Non-POU_domain-containing_octamer-binding_protein,Luc7-like_protein_3,0.0001
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoprotein_A3,0.1195
Non-POU_domain-containing_octamer-binding_protein,Splicing_factor___proline-_and_glutamine-rich,0.0655
Non-POU_domain-containing_octamer-binding_protein,Heterogeneous_nuclear_ribonucleoprotein_F,0.0072
Non-POU_domain-containing_octamer-binding_protein,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0001
Non-POU_domain-containing_octamer-binding_protein,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.0372
Non-POU_domain-containing_octamer-binding_protein,Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60,0.387
Non-POU_domain-containing_octamer-binding_protein,Splicing_factor___suppressor_of_white-apricot_homolog,0.0001
Non-POU_domain-containing_octamer-binding_protein,60S_ribosomal_protein_L38,0.0003
Non-POU_domain-containing_octamer-binding_protein,Q9VJG2,0.1008
Protein_FAM98B,O46072,0.0027247956403269754
Protein_FAM98B,60S_acidic_ribosomal_protein_P0,0.0027247956403269754
Protein_FAM98B,RPS27A,0.010899182561307902
Protein_FAM98B,mRNA_turnover_protein_4_homolog,0.0027247956403269754
Protein_FAM98B,Ubiquitin-40S_ribosomal_protein_S27a,0.010899182561307902
Protein_FAM98B,Q9VG21,0.0027247956403269754
Protein_FAM98B,rRNA_2'-O-methyltransferase_fibrillarin,0.05449591280653951
Protein_FAM98B,Putative_ATP-dependent_RNA_helicase_DHX57,0.0027247956403269754
Protein_FAM98B,NACHT___LRR_and_PYD_domains-containing_protein_4C,0.0027247956403269754
Protein_FAM98B,Polyubiquitin-B,0.010899182561307902
Protein_FAM98B,Q8T8R1,0.0027247956403269754
Protein_FAM98B,Heterogeneous_nuclear_ribonucleoprotein_U,0.0027247956403269754
Protein_FAM98B,Tropomodulin-3,0.0027247956403269754
Protein_FAM98B,ATP-dependent_RNA_helicase_DHX15,0.0027247956403269754
Protein_FAM98B,Q9VL25,0.0027247956403269754
Protein_FAM98B,RPLP0,0.0027247956403269754
Protein_FAM98B,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_2,0.0027247956403269754
Protein_FAM98B,Protein_FAM98A,0.8991825613079019
Protein_FAM98B,Q7JQT9,0.0027247956403269754
Protein_FAM98B,Q06506,0.0027247956403269754
Protein_FAM98B,Q9VKQ3,0.0027247956403269754
Protein_FAM98B,ATP-dependent_RNA_helicase_DHX30,0.0027247956403269754
Protein_FAM98B,Q7K1Q7,0.0027247956403269754
Protein_FAM98B,Coatomer_subunit_beta',0.0027247956403269754
Protein_FAM98B,P19889,0.0027247956403269754
Protein_FAM98B,Heterogeneous_nuclear_ribonucleoprotein_A3,0.0027247956403269754
Protein_FAM98B,P15646,0.04904632152588556
Protein_FAM98B,RPL40,0.010899182561307902
Protein_FAM98B,P15357,0.010899182561307902
Protein_FAM98B,Q9W1V3,0.043596730245231606
Protein_FAM98B,RNA_helicase,0.0326975476839237
Serine__arginine-rich_splicing_factor_3,Q9Y580,0.20558344557365005
Serine__arginine-rich_splicing_factor_3,Splicing_factor_U2AF_35_kDa_subunit,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Q9VSR3,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_10,0.001101995836904616
Serine__arginine-rich_splicing_factor_3,RPLP1,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Paraspeckle_component_1,0.10358760866903392
Serine__arginine-rich_splicing_factor_3,Q9W1A3,0.00036733194563487204
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_28,0.1285661809722052
Serine__arginine-rich_splicing_factor_3,Serine__arginine-rich_splicing_factor_1,0.62679074323497
Serine__arginine-rich_splicing_factor_3,Poly(rC)-binding_protein_1,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_14,0.18562507652748866
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_34,0.09758785355699767
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_5,0.001591771764417779
Serine__arginine-rich_splicing_factor_3,Q9VCY1,0.021672584792457452
Serine__arginine-rich_splicing_factor_3,Uncharacterized_protein_C1orf112_homolog,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Splicing_factor_45,0.06367087057671116
Serine__arginine-rich_splicing_factor_3,Ankyrin_repeat_domain-containing_protein_17,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Serine_and_arginine-rich_splicing_factor_11,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,60S_ribosomal_protein_L27a,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,40S_ribosomal_protein_S18,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_39,0.14632055834455737
Serine__arginine-rich_splicing_factor_3,RPL27A,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Putative_RNA-binding_protein_Luc7-like_2,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Q9I7W5,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Q9VS62,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Myelin_expression_factor_2,0.14019835925064283
Serine__arginine-rich_splicing_factor_3,Lymphocyte-specific_helicase,0.0006122199093914534
Serine__arginine-rich_splicing_factor_3,Q8T8R1,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Nuclear_valosin-containing_protein-like,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_H,0.005632423166401371
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_6A,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_U,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Polyadenylate-binding_protein,0.11521978694747154
Serine__arginine-rich_splicing_factor_3,Poly(rC)-binding_protein_2,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Splicing_factor_U2AF_65_kDa_subunit,0.12403575364270845
Serine__arginine-rich_splicing_factor_3,Q9VNE2,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Peptidyl-prolyl_cis-trans_isomerase_A,0.0035508754744704297
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_FUS,0.0035508754744704297
Serine__arginine-rich_splicing_factor_3,Nucleolin,0.09183298640871801
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_7,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Eukaryotic_translation_initiation_factor_4B,0.00893841067711522
Serine__arginine-rich_splicing_factor_3,Interleukin_enhancer-binding_factor_2,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,RPS18,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Non-POU_domain-containing_octamer-binding_protein,0.1182808864944288
Serine__arginine-rich_splicing_factor_3,RNA-binding_protein_25,0.0007346638912697441
Serine__arginine-rich_splicing_factor_3,Transitional_endoplasmic_reticulum_ATPase,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_8,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_4,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Transcription_activator_BRG1,0.0006122199093914534
Serine__arginine-rich_splicing_factor_3,Polyadenylate-binding_protein_1,0.12134198604138606
Serine__arginine-rich_splicing_factor_3,Ras_GTPase-activating_protein-binding_protein_2,0.012979062079098812
Serine__arginine-rich_splicing_factor_3,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.02155014081057916
Serine__arginine-rich_splicing_factor_3,Deleted_in_azoospermia-like,0.0997918452308069
Serine__arginine-rich_splicing_factor_3,Ras_GTPase-activating_protein-binding_protein_1,0.04065140198359251
Serine__arginine-rich_splicing_factor_3,La-related_protein_7,0.012121954205950778
Serine__arginine-rich_splicing_factor_3,Zinc_finger_CCHC_domain-containing_protein_3,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoproteins_C1__C2,0.2049712256642586
Serine__arginine-rich_splicing_factor_3,P53331,0.06636463817803355
Serine__arginine-rich_splicing_factor_3,RNA_binding_motif_protein___X-linked-like_2,0.193339047385821
Serine__arginine-rich_splicing_factor_3,Q9VC94,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Polypyrimidine_tract-binding_protein_1,0.004897759275131627
Serine__arginine-rich_splicing_factor_3,P10080,0.0004897759275131628
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_D0,0.05620178768213542
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_6B,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,26S_proteasome_regulatory_subunit_10B,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_M,0.12146443002326436
Serine__arginine-rich_splicing_factor_3,Q9VMM7,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Histone_H2B_type_1-F__J__L,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Serine__arginine-rich_splicing_factor_5,0.5964246357291539
Serine__arginine-rich_splicing_factor_3,U1_small_nuclear_ribonucleoprotein_70_kDa,0.19272682747642952
Serine__arginine-rich_splicing_factor_3,Luc7-like_protein_3,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_A3,0.05167136035263867
Serine__arginine-rich_splicing_factor_3,Splicing_factor___proline-_and_glutamine-rich,0.001101995836904616
Serine__arginine-rich_splicing_factor_3,Heterogeneous_nuclear_ribonucleoprotein_F,0.004040651401983592
Serine__arginine-rich_splicing_factor_3,60S_acidic_ribosomal_protein_P1,0.0002448879637565814
Serine__arginine-rich_splicing_factor_3,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.024488796375658137
Serine__arginine-rich_splicing_factor_3,SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_A_member_5,0.0006122199093914534
Serine__arginine-rich_splicing_factor_3,Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60,0.11607689482061957
Serine__arginine-rich_splicing_factor_3,Interleukin_enhancer-binding_factor_3,0.0001224439818782907
Serine__arginine-rich_splicing_factor_3,Q9VJG2,0.04677360107750704
Polycomb_protein_EED,Eukaryotic_initiation_factor_4A-III,0.00013248542660307367
Polycomb_protein_EED,Argininosuccinate_synthase,0.00013248542660307367
Polycomb_protein_EED,Q9W4Z9,0.4583995760466349
Polycomb_protein_EED,Receptor_of_activated_protein_C_kinase_1,0.5356385797562269
Polycomb_protein_EED,M9PFG1,0.00688924218335983
Polycomb_protein_EED,ATP-binding_cassette_sub-family_F_member_2,0.00013248542660307367
Polycomb_protein_EED,Histone-binding_protein_RBBP4,0.2845786963434022
Polycomb_protein_EED,Q9VFV8,0.3190249072602014
Polycomb_protein_EED,Q04225,0.3606253312135665
Polycomb_protein_EED,Q7K4B2,0.0037095919448860626
Polycomb_protein_EED,Q9VND8,0.00013248542660307367
Polycomb_protein_EED,Periodic_tryptophan_protein_1_homolog,0.354266030736619
Polycomb_protein_EED,Probable_ATP-dependent_RNA_helicase_DDX6,0.00013248542660307367
Polycomb_protein_EED,Processing_of_1___ribonuclease_P__MRP_family___(S,0.00013248542660307367
Polycomb_protein_EED,RPS29,0.00013248542660307367
Polycomb_protein_EED,Q8T8R1,0.00013248542660307367
Polycomb_protein_EED,Q9VXW3,0.026497085320614733
Polycomb_protein_EED,Bromodomain_adjacent_to_zinc_finger_domain_protein_2A,0.00013248542660307367
Polycomb_protein_EED,P38961,0.000397456279809221
Polycomb_protein_EED,Q9W3K3,0.05869104398516163
Polycomb_protein_EED,Q7KVW2,0.00013248542660307367
Polycomb_protein_EED,MOB_kinase_activator_2,0.00013248542660307367
Polycomb_protein_EED,U5_small_nuclear_ribonucleoprotein_40_kDa_protein,0.4966878643349232
Polycomb_protein_EED,ATP-dependent_RNA_helicase_DHX15,0.000794912559618442
Polycomb_protein_EED,Q9VUN7,0.4034181240063593
Polycomb_protein_EED,Gem-associated_protein_5,0.29650238473767887
Polycomb_protein_EED,Q9V7P1,0.005564387917329093
Polycomb_protein_EED,WD_repeat-containing_protein_18,0.40911499735029144
Polycomb_protein_EED,Q9VIG1,0.005829358770535241
Polycomb_protein_EED,Q9VXW4,0.027424483306836247
Polycomb_protein_EED,P35184,0.46462639109697934
Polycomb_protein_EED,Notchless_protein_homolog_1,0.5447800741918389
Polycomb_protein_EED,Q7JQT9,0.5531266560678325
Polycomb_protein_EED,Q7K0Y1,0.24138844727080022
Polycomb_protein_EED,Q06506,0.5079491255961844
Polycomb_protein_EED,Q9VKQ3,0.5038420773714891
Polycomb_protein_EED,Eukaryotic_initiation_factor_4A-I,0.00013248542660307367
Polycomb_protein_EED,Q5U0X8,0.4626391096979332
Polycomb_protein_EED,A1Z7K2,0.021595124536301007
Polycomb_protein_EED,Q9V3P2,0.011128775834658187
Polycomb_protein_EED,WD_repeat-containing_protein_74,0.03868574456809751
Polycomb_protein_EED,A1Z8D0,0.23834128245892952
Polycomb_protein_EED,Coatomer_subunit_beta',0.5429252782193958
Polycomb_protein_EED,Q9VPR4,0.5511393746687865
Polycomb_protein_EED,O18640,0.5515368309485956
Polycomb_protein_EED,P41812,0.00013248542660307367
Polycomb_protein_EED,Q9VZS3,0.00013248542660307367
Polycomb_protein_EED,Q8SYL1,0.31703762586115525
Polycomb_protein_EED,Q9VE98,0.5019872813990461
Polycomb_protein_EED,Acyl-CoA_dehydrogenase_family_member_10,0.00013248542660307367
Polycomb_protein_EED,40S_ribosomal_protein_S29,0.00013248542660307367
Polycomb_protein_EED,Q9W550,0.42514573396926336
Q9VIF6,ATP-dependent_RNA_helicase_DDX24,0.8505
Q9VIF6,Q9Y580,0.0002
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX27,0.881
Q9VIF6,Eukaryotic_initiation_factor_4A-III,0.7546
Q9VIF6,Q7JZ53,0.0001
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX31,0.8052
Q9VIF6,Q9W4Z9,0.0001
Q9VIF6,Q9VRH6,0.0001
Q9VIF6,ATP_synthase_subunit_alpha___mitochondrial,0.0001
Q9VIF6,ATP_synthase_subunit_beta___mitochondrial,0.0001
Q9VIF6,ATP-binding_cassette_sub-family_F_member_2,0.0001
Q9VIF6,P46948,0.0001
Q9VIF6,P40507,0.0008
Q9VIF6,Delta(14)-sterol_reductase_LBR,0.0001
Q9VIF6,Q9VD51,0.8212
Q9VIF6,Poly(rC)-binding_protein_1,0.0008
Q9VIF6,Q9VPT3,0.7889
Q9VIF6,Q04225,0.0001
Q9VIF6,Q9VTM5,0.0001
Q9VIF6,Chromobox_protein_homolog_3,0.0001
Q9VIF6,ATP-dependent_RNA_helicase_DDX50,0.8203
Q9VIF6,Q9VVK8,0.7995
Q9VIF6,Serine_and_arginine-rich_splicing_factor_11,0.0001
Q9VIF6,Influenza_virus_NS1A-binding_protein_homolog,0.0001
Q9VIF6,60S_ribosomal_protein_L27a,0.0002
Q9VIF6,RPL27A,0.0002
Q9VIF6,E3_ubiquitin-protein_ligase_TRIM71,0.0001
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX17,0.7788
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX6,0.7868
Q9VIF6,Putative_RNA-binding_protein_Luc7-like_1,0.0001
Q9VIF6,RPL27,0.0001
Q9VIF6,Kinesin-like_protein_KIF20B,0.0001
Q9VIF6,Q8T8R1,0.0037
Q9VIF6,Q8SY39,0.873
Q9VIF6,Heterogeneous_nuclear_ribonucleoprotein_H,0.0001
Q9VIF6,Q9Y134,0.0005
Q9VIF6,Q9VV61,0.0002
Q9VIF6,40S_ribosomal_protein_S21,0.0005
Q9VIF6,Nucleolar_RNA_helicase_2,0.8065
Q9VIF6,Glyceraldehyde-3-phosphate_dehydrogenase,0.0001
Q9VIF6,Q12476,0.0015
Q9VIF6,Probable_dimethyladenosine_transferase,0.0001
Q9VIF6,Histone-lysine_N-methyltransferase___H3_lysine-36_specific,0.0001
Q9VIF6,Poly(rC)-binding_protein_2,0.0006
Q9VIF6,RPS9,0.0001
Q9VIF6,Elongation_factor_1-alpha_1,0.0001
Q9VIF6,O76927,0.0005
Q9VIF6,Elongation_factor_2,0.0001
Q9VIF6,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_2,0.0002
Q9VIF6,Heterogeneous_nuclear_ribonucleoprotein_K,0.0004
Q9VIF6,RPS21,0.0005
Q9VIF6,P13060,0.0001
Q9VIF6,60S_ribosomal_protein_L27,0.0001
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX46,0.7924
Q9VIF6,Nucleolin,0.0001
Q9VIF6,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0002
Q9VIF6,RNA-binding_protein_25,0.0004
Q9VIF6,E3_ubiquitin-protein_ligase_TRIP12,0.0002
Q9VIF6,ATP-dependent_RNA_helicase_DDX1,0.7368
Q9VIF6,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.0006
Q9VIF6,Q9VAQ5,0.0001
Q9VIF6,Eukaryotic_initiation_factor_4A-I,0.7515
Q9VIF6,Zinc_finger_CCHC_domain-containing_protein_3,0.0018
Q9VIF6,P53256,0.0001
Q9VIF6,ATP-dependent_RNA_helicase_DDX3X,0.7694
Q9VIF6,CAD_protein,0.0001
Q9VIF6,Q9VX34,0.8263
Q9VIF6,Proteasome_subunit_alpha_type-4,0.0001
Q9VIF6,Transcription_intermediary_factor_1-beta,0.0001
Q9VIF6,40S_ribosomal_protein_S9,0.0001
Q9VIF6,P41819,0.0001
Q9VIF6,ATP-binding_cassette_sub-family_E_member_1,0.0002
Q9VIF6,Probable_ATP-dependent_RNA_helicase_DDX5,0.7703
Q9VIF6,Heterogeneous_nuclear_ribonucleoprotein_M,0.0002
Q9VIF6,P47047,0.0001
Q9VIF6,E3_ubiquitin-protein_ligase_NEDD4,0.0002
Q9VIF6,Q07886,0.8987
Q9VIF6,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0001
Q9VIF6,Luc7-like_protein_3,0.0001
Q9VIF6,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0001
Q9VIF6,Q86B47,0.7388
Q9VIF6,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.0006
Q9VIF6,ATP-dependent_RNA_helicase_DDX18,0.8368
Q9VIF6,Q9VSS1,0.0002
60S_ribosomal_protein_L8,40S_ribosomal_protein_S15,0.005571030640668524
60S_ribosomal_protein_L8,RPL8,1.0
60S_ribosomal_protein_L8,Q9VRH6,0.0009285051067780873
60S_ribosomal_protein_L8,40S_ribosomal_protein_S2,0.0009285051067780873
60S_ribosomal_protein_L8,Nucleolar_protein_58,0.0009285051067780873
60S_ribosomal_protein_L8,Q7JZW2,0.005571030640668524
60S_ribosomal_protein_L8,Q9VV61,0.0009285051067780873
60S_ribosomal_protein_L8,RPS15,0.005571030640668524
60S_ribosomal_protein_L8,Elongation_factor_2,0.0009285051067780873
60S_ribosomal_protein_L8,P13060,0.0009285051067780873
60S_ribosomal_protein_L8,RPL3,0.0009285051067780873
60S_ribosomal_protein_L8,RPS2,0.0009285051067780873
60S_ribosomal_protein_L8,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0009285051067780873
60S_ribosomal_protein_L8,Q12499,0.0009285051067780873
La-related_protein_4,Serine__arginine-rich_splicing_factor_1,0.000899685110211426
La-related_protein_4,RNA-binding_protein_34,0.005398110661268556
La-related_protein_4,Q9VCY1,0.013045434098065677
La-related_protein_4,5'-3'_exoribonuclease_2,0.000449842555105713
La-related_protein_4,Q02792,0.000449842555105713
La-related_protein_4,La-related_protein_1,0.9397210976158344
La-related_protein_4,La-related_protein_7,0.9109311740890689
La-related_protein_4,Heterogeneous_nuclear_ribonucleoprotein_M,0.000449842555105713
La-related_protein_4,Lupus_La_protein_homolog,0.7260458839406208
La-related_protein_4,La-related_protein_4B,0.8308591992802519
RPL3,RPL8,0.0010582010582010583
RPL3,Q9VRH6,0.0010582010582010583
RPL3,40S_ribosomal_protein_S2,0.0010582010582010583
RPL3,60S_ribosomal_protein_L10,0.0010582010582010583
RPL3,RPL10,0.0010582010582010583
RPL3,60S_ribosomal_protein_L3,0.9079365079365079
RPL3,Q9VV61,0.0010582010582010583
RPL3,RPL12,0.0010582010582010583
RPL3,Elongation_factor_2,0.0010582010582010583
RPL3,60S_ribosomal_protein_L10-like,0.0010582010582010583
RPL3,60S_ribosomal_protein_L12,0.0010582010582010583
RPL3,P13060,0.0010582010582010583
RPL3,60S_ribosomal_protein_L8,0.0010582010582010583
RPL3,O61231,0.0010582010582010583
RPL3,RPS2,0.0010582010582010583
RPL3,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0010582010582010583
60S_ribosomal_protein_L28,Q9VPD5,0.0019120458891013384
60S_ribosomal_protein_L28,P25627,0.0019120458891013384
60S_ribosomal_protein_L28,Translation_machinery-associated_protein_16,0.0038240917782026767
60S_ribosomal_protein_L28,Q9VHW6,0.0019120458891013384
60S_ribosomal_protein_L28,RPL28,1.0
RNA-binding_protein_25,ATP-dependent_RNA_helicase_DDX24,0.0025662959794696323
RNA-binding_protein_25,Q95TU2,0.1086398631308811
RNA-binding_protein_25,Q9Y580,0.03934987168520103
RNA-binding_protein_25,Probable_ATP-dependent_RNA_helicase_DDX27,0.0025662959794696323
RNA-binding_protein_25,Eukaryotic_initiation_factor_4A-III,0.0025662959794696323
RNA-binding_protein_25,Splicing_factor_U2AF_35_kDa_subunit,0.000855431993156544
RNA-binding_protein_25,Protein_Daple,0.000855431993156544
RNA-binding_protein_25,Probable_ATP-dependent_RNA_helicase_DDX31,0.0025662959794696323
RNA-binding_protein_25,Q9VTU0,0.000855431993156544
RNA-binding_protein_25,Paraspeckle_component_1,0.000855431993156544
RNA-binding_protein_25,RNA-binding_protein_28,0.006843455945252352
RNA-binding_protein_25,Protein_PRRC2C,0.02737382378100941
RNA-binding_protein_25,Q9VD51,0.003421727972626176
RNA-binding_protein_25,Q9VPT3,0.003421727972626176
RNA-binding_protein_25,Protein_flightless-1_homolog,0.005988023952095809
RNA-binding_protein_25,RNA-binding_protein_34,0.023952095808383235
RNA-binding_protein_25,O46307,0.000855431993156544
RNA-binding_protein_25,Q9VCY1,0.011120615911035072
RNA-binding_protein_25,Q04225,0.001710863986313088
RNA-binding_protein_25,Q9W020,0.001710863986313088
RNA-binding_protein_25,Cell_growth-regulating_nucleolar_protein,0.000855431993156544
RNA-binding_protein_25,Splicing_factor_45,0.019674935842600515
RNA-binding_protein_25,ATP-dependent_RNA_helicase_DDX50,0.0025662959794696323
RNA-binding_protein_25,Q9VVK8,0.003421727972626176
RNA-binding_protein_25,Serine_and_arginine-rich_splicing_factor_11,0.01454234388366125
RNA-binding_protein_25,RNA-binding_protein_39,0.03507271171941831
RNA-binding_protein_25,Probable_ATP-dependent_RNA_helicase_DDX17,0.003421727972626176
RNA-binding_protein_25,Putative_RNA-binding_protein_Luc7-like_2,0.001710863986313088
RNA-binding_protein_25,Probable_ATP-dependent_RNA_helicase_DDX6,0.0025662959794696323
RNA-binding_protein_25,Cyclin-dependent_kinase_13,0.0025662959794696323
RNA-binding_protein_25,Putative_RNA-binding_protein_Luc7-like_1,0.000855431993156544
RNA-binding_protein_25,Eukaryotic_translation_initiation_factor_3_subunit_A,0.003421727972626176
RNA-binding_protein_25,P25293,0.000855431993156544
RNA-binding_protein_25,Q9VXW3,0.000855431993156544
RNA-binding_protein_25,ATPase_family_AAA_domain-containing_protein_3,0.000855431993156544
RNA-binding_protein_25,Bromodomain_adjacent_to_zinc_finger_domain_protein_2A,0.007698887938408896
RNA-binding_protein_25,Q8SY39,0.003421727972626176
RNA-binding_protein_25,Nucleolar_RNA_helicase_2,0.0025662959794696323
RNA-binding_protein_25,Splicing_factor___arginine__serine-rich_19,0.001710863986313088
RNA-binding_protein_25,Histone-lysine_N-methyltransferase___H3_lysine-36_specific,0.000855431993156544
RNA-binding_protein_25,Splicing_factor_U2AF_65_kDa_subunit,0.07698887938408897
RNA-binding_protein_25,Q9VUN7,0.000855431993156544
RNA-binding_protein_25,Gem-associated_protein_5,0.000855431993156544
