family,length_orig,length_gt,length_gappyout,gtscore_orig,gt_score_gt,gt_score_gappyout,sscore_orig,sscore_gt,sscore_gappyout
group_87_40S_ribosomal_protein_S11...RPS11,5602,152,148,0.029522611698177697,0.8662849005151316,0.8749897000675675,0.002840563847019569,0.099848410323654,0.10140476288885622
group_470_Q9VNX6,12415,690,781,0.099536850583971,0.8211503623188405,0.777648847631242,0.0010972055069112347,0.016601852842705565,0.016482940194935784
group_78_Q9VCN7...Q9VSR3,6472,405,120,0.09343614179229211,0.7857122322834568,0.9810292851016663,0.004147955457796149,0.04799358395778689,0.07870988941460255
group_197_40S_ribosomal_protein_S17...RPS17,4919,134,125,0.030643514888087104,0.9260575429753731,0.9494744268088,0.005407973917583866,0.19102042311809145,0.19956745090808167
group_88_Myosin-10...Myosin-9,21977,1929,1879,0.08718870657095787,0.9597494076256058,0.96630593253576,0.012625184338152016,0.1431259035050547,0.14590564365391154
group_211_40S_ribosomal_protein_S13...Q03334...RPS13,5571,151,150,0.029767590924776346,0.9450280378556294,0.9455555555540002,0.004039453026849021,0.14542073098600605,0.14620300016879206
group_206_60S_ribosomal_protein_L39...RPL39,2255,51,50,0.03175635340270439,0.9860482654529413,0.9872115384540003,0.003987927526779004,0.16504566154404393,0.1660375373301978
group_33_Q9VJG2...RNA-binding_protein_34,24249,224,178,0.019815259672755676,0.7560684440901783,0.811140496385393,7.776165005782032e-05,0.0073339011051187595,0.00903474654714233
group_432_FMR1-interacting_protein_NUFIP2,1391,671,692,0.447879223581156,0.8637428145640829,0.8519359574290459,0.03645046407030623,0.06577981298960793,0.0693806702253042
group_253_DNA_replication_licensing_factor_MCM5,36349,651,507,0.022333176867398146,0.8696984054018413,0.929799865676529,0.0014623042594532842,0.07944858104092543,0.10064052182325307
group_255_M9PFG1,16472,613,642,0.05028902248926706,0.8057186741058723,0.7918315511747659,0.00012275231167652712,0.003000465145188303,0.0028778334906186935
group_229_O76994...Ribosome_biogenesis_protein_NSA2_homolog,4044,260,259,0.06619052251946927,0.9513961448411546,0.9518323944579159,0.016656921266411655,0.2573806284614895,0.25802423685836695
group_124_Actin___aortic_smooth_muscle...Actin___cytoplasmic_1,15032,376,375,0.024475743660181272,0.9066589759949465,0.9070495928743996,0.006196027305856532,0.23677248116861824,0.2366441958425676
group_146_Serine__threonine-protein_kinase_38-like...Serine__threonine-protein_kinase_38,21863,467,360,0.04699916162853307,0.8719793521017137,0.958062806786945,0.003429597988622048,0.12684711581899802,0.1605686646237857
group_65_P53725...Q95PE4,2836,162,148,0.06282126625966639,0.8494855967111108,0.874512012014865,0.0017186642396407447,0.02996203173922504,0.03244795930144904
group_390_RNA_transcription___translation_and_transport_factor_protein,2041,244,229,0.12315114412199236,0.9130417140213127,0.927580094268997,0.005400719156077645,0.045265179956509125,0.047496730034156324
group_50_Q7KVJ1...Q8MLS5...Q9W1T3,603,255,219,0.4634051962376957,0.8889542483603932,0.9390410958835614,0.012052738350183697,0.022501866498810096,0.025891719679099378
group_214_Lysine-specific_demethylase_9...Round_spermatid_basic_protein_1-like,7324,737,323,0.1296022523969656,0.8224662625116675,0.9865332703009232,0.012723464324392073,0.12255966011050184,0.2506396086512925
group_347_F-actin-capping_protein_subunit_beta,5606,271,285,0.05164515292060713,0.9208785269660511,0.8896774765182454,0.005160269485439315,0.1052723755398808,0.1010068586619105
group_125_60S_acidic_ribosomal_protein_P2...RPLP2,7055,114,107,0.01890318286123078,0.9102296692894738,0.9265669946579439,0.0007417392730446209,0.04605308739117568,0.04830819594679532
group_73_DNA_damage-binding_protein_1...Splicing_factor_3B_subunit_3,24840,1095,758,0.04891545757715113,0.8315919556979916,0.9080765996759887,0.0006870405995550771,0.012716703420520841,0.01611556329423004
group_34_26S_proteasome_regulatory_subunit_7,28814,385,355,0.014960941866050759,0.9134126536966231,0.9378648852647888,0.0021808852864927644,0.1608475164539183,0.1708290321779311
group_8_A1Z7K2,3891,606,481,0.1599835350679148,0.8785317556024753,0.9267363047686074,0.0025092946132444713,0.014879934517411328,0.017771746195123058
group_5_12_16_Polyadenylate-binding_protein_1...12_16_Polyadenylate-binding_protein,26143,508,616,0.024179134153158057,0.7759931761297244,0.710390469318344,0.00031009804995603396,0.014586751578146803,0.012702350446151117
group_142_40S_ribosomal_protein_S19...P39018...Q7KS38...RPS19,6949,145,134,0.02520906807134711,0.9232491421503447,0.9407732950268658,0.0012713671822766628,0.058962380429353374,0.06168145152717978
group_240_Protein_Daple,21349,1217,1960,0.0663768873848936,0.764446544583074,0.6136931259751539,0.0009862073201519375,0.014194738199545599,0.010656868715184665
group_30_ATP-dependent_RNA_helicase_DDX24,27406,491,291,0.02471974436537361,0.8699970251065179,0.965746013235052,0.0012761230105266166,0.0703521407189238,0.11064846293313525
group_223_40S_ribosomal_protein_S4___X_isoform...40S_ribosomal_protein_S4...RPS4,6393,262,259,0.04118761247894231,0.8992742956874049,0.9016800272378382,0.004482441883304499,0.10629731450254201,0.10662811353359965
group_458_Heat_shock_protein_beta-1,11120,144,86,0.020253133681547728,0.8281448412680558,0.9539950166104656,0.0003904449897433949,0.029133174992172987,0.045029666231872066
group_249_MORC_family_CW-type_zinc_finger_protein_3,22603,596,646,0.04293148810056596,0.6908762984911065,0.6757440090594429,0.0004420114221337011,0.01465429351553191,0.013697640754622894
group_241_Q7K3B9,10058,399,420,0.050743263039110816,0.8403479111974939,0.8221048182576196,0.0024228066177204542,0.059047639522502096,0.05642910095603902
group_404_N-alpha-acetyltransferase_10,7680,156,129,0.027937125216276264,0.8960615917205126,0.9550813148410853,0.001144113571587127,0.05184963912152748,0.06089862582816638
group_90_Exportin-1...Q9TVM2,15100,1023,598,0.0692122609393337,0.8460262102446711,0.9331005887068551,0.00047657889059398275,0.006477596602822885,0.00648636230637379
group_60_Heterogeneous_nuclear_ribonucleoprotein_K,28041,299,511,0.020608861910550034,0.7386407243210701,0.5957879132405091,0.00020328945938593605,0.01208104994476445,0.009280270540031013
group_433_Q9VBU4,7404,123,73,0.024108388965855876,0.8618128145544713,0.9835290280479455,0.0017655176521353944,0.08270285973804968,0.12433036043987687
group_140_H__ACA_ribonucleoprotein_complex_subunit_1...P28007...Q7KVQ0,7615,191,77,0.03184439578341066,0.8516880303298422,0.9812871857207794,0.00207743940728968,0.07123997122385109,0.06765506885206377
group_361_Peptidyl-prolyl_cis-trans_isomerase_A,17928,165,171,0.013922838468326926,0.9480287273460609,0.9322713501514609,0.0017727332002108606,0.17577463760354065,0.17414727584889145
group_391_26S_proteasome_non-ATPase_regulatory_subunit_4,8252,354,442,0.04716879511339413,0.8758601902214683,0.7732291755624427,0.0026839702054113337,0.059629064717281986,0.049835272207021865
group_332_6-phosphofructo-2-kinase__fructose-2__6-biphosphatase_3,15150,441,377,0.03635424183795193,0.8865441118086164,0.9262325960639258,0.0017251942855688225,0.054148427176592656,0.059740344331564284
group_22_Bromodomain_adjacent_to_zinc_finger_domain_protein_2A,26977,2165,194,0.1205601032136492,0.7369612719849439,0.9447773550680408,0.004130517937628342,0.019337443521527414,0.02254375724026949
group_41_Heterogeneous_nuclear_ribonucleoprotein_M...Myelin_expression_factor_2,11178,223,185,0.03762770535178361,0.7928328436681624,0.8472558765675681,0.000730434508214081,0.02680332961691842,0.029750299071439546
group_283_26S_proteasome_non-ATPase_regulatory_subunit_13,4114,381,358,0.09310002126286533,0.9125716221858271,0.9286552351399439,0.002097616527692811,0.022496270968863284,0.02357144075920594
group_467_Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,27195,427,53,0.034863067968059706,0.7657547835503505,0.9834802308377355,0.0006919326479385296,0.03868867029347237,0.14151385718115508
group_237_Q9Y580,22961,119,61,0.015002999847266746,0.8170678541378148,0.9725962962344263,0.00011101218176932958,0.017871051684079358,0.0302021219428284
group_81_26S_proteasome_non-ATPase_regulatory_subunit_1...26S_proteasome_non-ATPase_regulatory_subunit_2,14762,695,681,0.06026138141121892,0.8976611242060434,0.9030837004418496,0.002539369656314693,0.029301773557070747,0.029716873029735115
group_106_BMS1_homolog___ribosome_assembly_protein_(Yeast)...Pre-rRNA-processing_protein_TSR1_homolog...Q9VP47...Q9VVC9,18693,708,348,0.048917281005979404,0.8236620499046615,0.9033658143534479,0.0013285561870722338,0.023896638608340688,0.039492704880481726
group_482_Splicing_factor___suppressor_of_white-apricot_homolog,13285,541,28,0.05898901983481478,0.7282644327613672,0.9942792985392858,0.001099890041467,0.017941009535482107,0.03628761253381357
group_14_40S_ribosomal_protein_S14...C0HKA0...Q9VEN6...RPS14,9017,151,148,0.020501158362526417,0.8667142596754973,0.872838147780406,0.0011054030472519886,0.06310879169851114,0.06207230135283425
group_99_Protein_lin-28_homolog_A...Y-box-binding_protein_1...Y-box-binding_protein_3,15725,146,104,0.019943621327592566,0.7776418786726028,0.8634857789317306,0.0003036839253687829,0.025104528466404014,0.03035444731085143
group_85_Polyubiquitin-B,30264,281,355,0.014925488480827235,0.7122704626338081,0.6396355266785915,0.0007348569988590661,0.034610458488096366,0.03673674260722149
group_135_60S_ribosomal_protein_L14...P55841...RPL14,6768,135,125,0.02486214771027722,0.940947579319258,0.9570401395919986,0.0010853746376487576,0.052592614497337056,0.05564810515676563
group_95_Q9W3C2...Ribosome_biogenesis_protein_NOP53,5431,415,279,0.08179760845161034,0.8528426806240957,0.9391024539921139,0.0016104103690641658,0.020570744725753605,0.0283492321290078
group_335_Splicing_factor___arginine__serine-rich_19,9335,1309,71,0.16684361919430862,0.7601608736872416,0.981637976022535,0.004077887180775375,0.023158545969027177,0.1908268607535263
group_359_Q9VNE2,7908,413,404,0.06533761134386644,0.8839167726828068,0.8912065782834137,0.0022071521381487225,0.020245436144236833,0.02064832060232831
group_28_Q0E931,26252,430,303,0.020499635582600133,0.8464978507651164,0.9110455892201318,0.0008509176901137918,0.04676476790312195,0.05375496825576603
group_115_60S_ribosomal_protein_L3...RPL3,9338,392,380,0.04210603075730497,0.8850345160206635,0.8922374251713162,0.0035035742958019196,0.08330907379539056,0.08463677349007274
group_38_P53972...Q9VDZ4...RNA_cytosine_C(5)-methyltransferase_NSUN2,30756,339,225,0.01990678622736451,0.7754922566371677,0.8757967699444439,0.00039035884304469324,0.028400350940118387,0.038169579999339405
group_103_Stress-70_protein___mitochondrial,37246,569,576,0.018943555430409507,0.8175759795383128,0.8136055860711805,0.00023058070057964188,0.013377167905755077,0.013230504387216574
group_61_Guanine_nucleotide-binding_protein-like_3-like_protein...Guanine_nucleotide-binding_protein-like_3...Large_subunit_GTPase_1_homolog...Nucleolar_GTP-binding_protein_2...Q7JXU4...Q8MT06...Q9W590,22772,390,367,0.023870612503102934,0.7969760583758969,0.8141216650430512,0.0006620167503504722,0.03651298550366347,0.03833581001843851
group_278_Serine__threonine-protein_phosphatase_PGAM5___mitochondrial,6166,269,262,0.052444495597489885,0.8932326018304824,0.9023092287064879,0.002271609893766978,0.05054571076140092,0.05156603380335292
group_368_Coiled-coil_domain-containing_protein_124,5971,220,284,0.042671046704816876,0.8881705251263639,0.7461617531271123,0.0016871012331763802,0.045266960172130416,0.035864250418584036
group_35_Q9VXW3...Q9VXW4,24799,329,310,0.025012766043982372,0.8126267703246217,0.8301180481041945,6.619201339332893e-05,0.004347232477572859,0.004465214943626906
group_355_Q9W1K2,165,159,152,0.9616161616163637,0.9853249475905659,1.0,0.3843551636089854,0.3610884142549996,0.34479206409137864
group_10_Filamin-A,44422,937,459,0.03486818423490564,0.6946361993941312,0.8389578939139438,0.0010924211758492853,0.019282845508532077,0.017403053618492162
group_0_Q9VLK2...RPL10A...Ribosomal_L1_domain-containing_protein_1...Ribosomal_protein,10566,222,150,0.030311814926225186,0.8562272862995491,0.948287560586,0.00039446465677543294,0.009942275929323183,0.013193797117843029
group_129_60S_ribosomal_protein_L35...Q9W499...RPL35,5628,123,123,0.026613706837197222,0.9492943311065039,0.9492943311065039,0.0012589499652776502,0.057177421275686924,0.057177421275686924
group_18_La-related_protein_7...Lupus_La_protein_homolog,33290,198,272,0.01733095423812547,0.713467278772222,0.647208460717647,4.4750935668987605e-05,0.004557748374747938,0.0037931670426714654
group_38_Q9VPX3,33896,317,119,0.017523036874794392,0.7742374182053626,0.9416806722672266,0.0002497912309749229,0.022854471210581685,0.04993329622600208
group_343_tRNA-dihydrouridine(20)_synthase_[NAD(P)+]-like,19097,310,251,0.02519749178768909,0.8708027612551609,0.9347964802968123,0.0011032697186040498,0.04564627950136277,0.05481537491167294
group_221_60S_ribosomal_protein_L10-like...60S_ribosomal_protein_L10...O61231...RPL10,4639,219,206,0.04657772668149296,0.9110818996657535,0.9253130005553402,0.008293459818060945,0.17165456878089652,0.17544999891481286
group_202_60S_ribosomal_protein_L32...RPL32,5370,133,133,0.02795795683200592,0.9605893929503755,0.9605893929503755,0.0023933212332810584,0.09487899225650862,0.09487899225650862
group_267_Q9VCY1,22492,231,59,0.019841784371059098,0.7451266502722946,0.9691032945762713,0.00024224039764326772,0.011488192455942878,0.030244080029237938
group_139_P41819...Probable_dimethyladenosine_transferase...Q9VAQ5...Q9VTM5,12013,297,298,0.030336108628426756,0.8864282235336698,0.8851251530100669,0.0014422046148968607,0.056690700782239256,0.056541140287106925
group_152_40S_ribosomal_protein_S3...RPS3,6237,229,252,0.03920470186921856,0.8997505748825322,0.8527109583805559,0.0036335239146261487,0.08230064289770828,0.08228524930178349
group_54_P25040...Q9W1A3,15562,292,436,0.03121017274999923,0.7167560263890419,0.6082398008990827,0.0002151389323299491,0.009323619525873851,0.007492700504169837
group_431_Pre-mRNA-splicing_factor_38B,8154,337,163,0.054508160114157954,0.8082965986913944,0.928401716380368,0.0015366002278910287,0.026023079425664935,0.03146146020159138
group_340_V-type_proton_ATPase_subunit_H,5422,434,212,0.08366971693873475,0.8869056003894012,0.9563312368981141,0.0034165824855644255,0.04174927026383183,0.07737180535003062
group_245_Centromere_protein_U,1902,416,426,0.2546396820869271,0.8774350649370197,0.8677519663446013,0.002924904840044902,0.012281531572392352,0.012039116090934164
group_1_2_3_7_15_Coatomer_subunit_beta',17855,835,1267,0.05415214674245583,0.8367820603239526,0.7109195348101814,0.0024294957278800894,0.035844644777757936,0.03625482772449911
group_365_Engulfment_and_cell_motility_protein_2,9384,398,749,0.05817993673438244,0.7826006867170844,0.623427728198265,0.0017056204104146154,0.024698029783934,0.021399745428885238
group_57_P48561...P53632...Q5TAX3...Q5VYS8,37361,332,214,0.022127574094965026,0.7886055089906626,0.8956916099794394,0.00015896453146612024,0.015481685330466493,0.021546066632590444
group_59_DNA_mismatch_repair_protein_Msh2...DNA_mismatch_repair_protein_Msh6,31360,791,697,0.031352643669396135,0.7992280724359031,0.830948453830704,0.0006869916840987708,0.026537266025712464,0.029539252670776242
group_183_Interleukin_enhancer-binding_factor_2...Interleukin_enhancer-binding_factor_3,13455,455,584,0.05552376815099665,0.7374317701101101,0.6740204638666082,0.0022498289502506704,0.02521183744726473,0.02376856334652535
group_324_A1Z9A8,14479,547,427,0.04847660086051567,0.8575573509457041,0.9247017318110072,0.0005253780601972125,0.00551655773905195,0.005472037088480056
group_350_Q06338,8379,274,259,0.04007238137205407,0.8837932140868606,0.903209724640926,0.0007255207217661437,0.021215724686961198,0.02236193302533076
group_384_Serine_beta-lactamase-like_protein_LACTB___mitochondrial,8622,359,353,0.06344199088628036,0.8569073728030651,0.8627496683068001,0.000690784011950177,0.01404734394899394,0.013833068671599679
group_166_A1Z9S8...Q9H5U6,2833,458,437,0.1647498045592299,0.8715942883085168,0.885780067658583,0.012133457564901732,0.07276473374041263,0.07564015519841984
group_346_TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_3,2278,645,701,0.28840589831665137,0.8393498942911622,0.808504085073038,0.013982888324481916,0.03911979446448312,0.036543663524722256
group_20_DnaJ_homolog_subfamily_A_member_1...DnaJ_homolog_subfamily_A_member_2,26693,360,356,0.01643546409922037,0.8476642996388892,0.8514826391831464,0.0006455819849115743,0.04459998538132489,0.045051138773541104
group_72_P28005...Q9VVE0,4114,143,184,0.042723826636913625,0.92515712136014,0.7953357182157614,0.0010981091310291954,0.0313673162581823,0.024685695512473866
group_31_Q9VBU2...Q9VR42...Q9VTL5,15135,402,206,0.03472825659125999,0.8117894013554721,0.9551904406033987,0.001955678650108752,0.057396035080794494,0.08291723881789276
group_92_Probable_helicase_senataxin...Regulator_of_nonsense_transcripts_1,43468,640,549,0.028228828471293148,0.8059423623596865,0.8490751537610198,0.0008117830177685189,0.051913936753573496,0.05961526762201623
group_471_Q9VBQ7,8263,454,334,0.0684508962962782,0.8598769743178417,0.9337939973685636,0.004244278056138459,0.07464549635206698,0.0966759846101548
group_232_Predicted_gene___20767...Predicted_gene___21761...Predicted_gene___21818...RIKEN_cDNA_B020031M17_gene,215,170,134,0.7549039433813961,0.9301790281376476,0.9759896171350742,0.11230609996192144,0.13000257124483167,0.11595248300456668
group_394_Q9VMJ1,3113,265,251,0.09632448811130187,0.8574002742158499,0.8747983843290844,0.002969382667951577,0.03457174843868558,0.036284817755457895
group_70_40S_ribosomal_protein_SA...P38979...RPSA,9384,246,218,0.03214983790982042,0.8550284240491866,0.895016335738532,0.0012264078102812912,0.043661117738182105,0.047463915160205775
group_337_Q7KN79,6106,442,505,0.08307789856684498,0.8188975174280547,0.768918918919802,0.002363540503809991,0.0320954306154996,0.028411048519134414
group_360_Twinkle_mtDNA_helicase,6049,600,537,0.11715165310787938,0.8583449883386642,0.8937831256180594,0.005355545837557818,0.03874369929197455,0.04257822255115559
group_230_60S_ribosome_subunit_biogenesis_protein_NIP7_homolog...Q9VC28,2840,180,175,0.06719588631504526,0.9755896561461133,0.9814687614108594,0.007674521096679963,0.12104456073482822,0.12395797426906163
group_423_Q9VPM5,832,559,388,0.6192157451923077,0.8646392367293392,0.9146262886597938,0.07876548685253892,0.11507906228937373,0.09782945333644144
group_260_Q9VNX8,16300,505,397,0.04053919466525814,0.8797333371003955,0.9455473828314851,0.0009570041230932911,0.021220937113575353,0.02060041643302221
group_53_Tetratricopeptide_repeat_domain_37,5152,1510,695,0.2627850435954167,0.7868731150725153,0.9312625728835954,0.0036028214814925784,0.01151639624226947,0.016873244485447962
group_377_Elongation_factor_1-gamma,14422,210,195,0.024550211027977876,0.8565695728504761,0.8833771106923075,0.0004084678039410056,0.018786661066195674,0.020018827329408267
group_410_E3_ubiquitin-protein_ligase_makorin-1,16873,247,35,0.033561502186595364,0.7160367836327935,0.8729833886999998,0.00025436274644444966,0.014011888530783813,0.015619284760821084
group_133_40S_ribosomal_protein_S15...Q7JZW2...RPS15,5319,144,141,0.028710215012096293,0.8478535353576392,0.8528440967354612,0.0015318492666246105,0.053224100287909505,0.05214692404766015
group_137_60S_ribosomal_protein_L6...Q9V9W3...RPL6,5589,229,294,0.04173376274801993,0.8562638235104802,0.721204390845918,0.002537505516896307,0.05654659060143868,0.04839886521520706
group_157_60S_ribosomal_protein_L23a...Q9W0A8...RPL23A,9181,149,160,0.020142707704387936,0.9195971239543629,0.8842546362331255,0.00123642013633253,0.06949329996005126,0.06669083732435845
group_62_Q07395...Q9VI15,4868,641,634,0.13485233464424098,0.8710525120006231,0.874950231230441,0.001583644031276049,0.011609699008803506,0.011727671848962137
group_353_Protein_LLP_homolog,1115,129,56,0.12920777279537868,0.9009689922441853,0.9867559523678578,0.00826494042958563,0.07011123351377961,0.1275662368512837
group_231_Eukaryotic_translation_initiation_factor_6...P56538,5571,245,244,0.046783874893088974,0.9528145323885701,0.9531345703299167,0.0074190254885389,0.17052616554524117,0.17084849243800984
group_386_Q9VG07,8756,347,272,0.053368287719731546,0.8198323290536023,0.8831082887687506,0.0010802690711139607,0.026440932915454792,0.03245132018427907
group_277_Q9VJ62,7430,379,190,0.08012187827127316,0.7807501873018468,0.9345354126052631,0.0016282820536596705,0.030775230278963558,0.057164020066949935
group_182_Probable_rRNA-processing_protein_EBP2...Q9V9Z9,16134,281,157,0.02360942777799853,0.8616709383555166,0.9694432955477706,0.0009388323716746786,0.0521632227590867,0.07694364169038755
group_49_RISC-loading_complex_subunit_TARBP2...Staufen_double-stranded_RNA_binding_protein_1,12355,355,72,0.05137057349956718,0.7846662283256336,0.9748669123624997,0.0013994826565450614,0.02087198091457601,0.051241309422017704
group_345_Q12291,1540,312,195,0.23163992869951439,0.9089994972378201,0.9691302161897433,0.010326959516098256,0.050457868672302016,0.06999906613406813
group_63_Gelsolin,13008,760,709,0.05626420076281855,0.786419570051314,0.8046458507076159,0.0033135868640259514,0.0544444198243108,0.05462736633102045
group_215_60S_ribosomal_protein_L26...Q9VVU2...RPL26,4998,144,121,0.031787411671734746,0.937163007897222,0.9669135024429754,0.002890371363011563,0.09706018104223176,0.10600446721361528
group_483_Q9VDK7,5265,645,596,0.12217153771516036,0.8792047731075978,0.9039099615451355,0.003406772762884531,0.027108141570841748,0.029098673456388228
group_243_Protein_Jumonji,37962,675,306,0.03559297107906354,0.7300927660952587,0.9027823419888893,0.0004285888376631027,0.014730706089248778,0.023943746620651362
group_67_60S_acidic_ribosomal_protein_P0...P19889...Q7K1Q7...RPLP0...mRNA_turnover_protein_4_homolog,8808,298,357,0.0320392146692054,0.7977882237879199,0.7275364046333329,0.0011199813315956719,0.027261981079576055,0.02771200969955021
group_30_Q9VVK8,10589,549,482,0.05738585254986717,0.8904426564194899,0.9315352697136929,0.005083558904930212,0.0968778511365877,0.10914717698925483
group_205_40S_ribosomal_protein_S29...RPS29,5374,56,53,0.01799219810932319,0.9638533379589279,0.9807209100603766,0.0015588694723206885,0.1394575091119097,0.14437193468371415
group_258_Q9VPD5,8552,372,356,0.055296656190922444,0.8424549957715052,0.8568678197196624,0.00041571857241598026,0.009158582118714613,0.00951124186437448
group_478_Pyruvate_kinase_PKM,21162,491,551,0.02630079037608311,0.8827765374800406,0.8267722530154268,0.0013239002420373108,0.05538577143825782,0.05046339631384702
group_401_RNA_polymerase_II_elongation_factor_ELL,5897,481,415,0.09553376506908763,0.7655384239103938,0.7998806034934945,0.002362650025595836,0.022292043730431,0.022335818843750382
group_287_Influenza_virus_NS1A-binding_protein_homolog,9777,565,539,0.06224989191358244,0.9200052056212376,0.9336172382244904,0.004231223515019959,0.07090395695457616,0.07255311279104043
group_93_Cytoplasmic_60S_subunit_biogenesis_factor_ZNF622...Q9VX08,11463,342,263,0.04284506145313137,0.8117252757695904,0.8682175331779469,0.0005438167046854831,0.015052027235221577,0.013951264440386295
group_131_Q9VYA7...RRP12-like_protein,10501,1189,1323,0.11787877690888383,0.8604520452817503,0.8165607916555574,0.001412463724946222,0.011831789705286314,0.010753166977530957
group_10_Spectrin_alpha_chain___non-erythrocytic_1,49063,3090,10736,0.12919164619341933,0.779396807265916,0.5423696686945088,0.006444139465817885,0.018965938349258787,0.028694841919772063
group_290_Q9W3C0,4196,248,267,0.06256276667952829,0.9043902018374994,0.8615133489640443,0.003941501077814041,0.06648423691340065,0.06218415533286241
group_80_Myosin_light_polypeptide_6...Myosin_regulatory_light_chain_12B,12299,145,183,0.014847066088942243,0.9220482691841386,0.8145992934562846,0.00026391323613157675,0.020049788637941986,0.016953174104143053
group_36_Ras_GTPase-activating_protein-binding_protein_1...Ras_GTPase-activating_protein-binding_protein_2,18114,197,12,0.021584619650575693,0.7397493279583757,0.988196306225,0.0003097975973689578,0.013313505855719191,0.036537156355032664
group_108_O46072,47464,671,572,0.019738612182842164,0.8703586123314452,0.9084091683800698,0.0010698747361388146,0.07119024803190255,0.08090156481741455
group_271_Uncharacterized_protein_C1orf112_homolog,2858,897,875,0.28202436704716116,0.8338812184914156,0.8407326007274287,0.005182383694805739,0.016436879039453896,0.016796565059793274
group_299_Melanoma-associated_antigen_B4,9189,330,330,0.04777107784768354,0.8544689317393935,0.8544689317393935,0.0006813857744248447,0.018206608374313774,0.018206608374313774
group_85_RPL40,40045,149,83,0.009441314980524333,0.7643567855912746,0.9184641127048195,0.00024469086034625343,0.0291318905221457,0.024808287499493983
group_17_Zinc_finger_and_SCAN_domain-containing_protein_10,29257,512,599,0.022552886052292494,0.8484391086144527,0.7889344285779628,0.0019753593450349332,0.11150000263536045,0.09596266434527656
group_322_Spindlin-1,2155,252,220,0.11741582882191659,0.9068959435678556,0.9414747474795443,0.01637957157700478,0.14166678441496602,0.1515675633035496
group_311_Eukaryotic_translation_initiation_factor_3_subunit_A,27217,927,783,0.05810086429929364,0.8805932888509176,0.9185790003731804,0.0004951667177210701,0.012339660372144094,0.012743860465766917
group_450_Proliferation_marker_protein_Ki-67,12881,1275,76,0.14539605316729118,0.7011551577144307,0.9746799431197362,0.0007007539543562855,0.005366141841449146,0.02424633524225331
group_416_Q7JX95,4093,614,460,0.16766816045122754,0.8851061066768777,0.9570995233243521,0.0014857550636075223,0.009582301193285068,0.01201915469705297
group_85_RPS27A,57914,122,16,0.006791904312291553,0.7716482218229508,0.953619253475,4.997174375261392e-05,0.010102438166401145,0.020162692521925003
group_397_Q9W149,12175,576,543,0.06577778137059243,0.793214812991145,0.8096859094259661,0.0015339153641397312,0.02903257319239819,0.030647981664950023
group_190_Exosome_RNA_helicase_MTR4...P47047...Q9Y134,54462,889,332,0.02652317035028909,0.770656041139595,0.9189597053996993,0.0007060786534935627,0.029828256110265912,0.06768490112936917
group_92_Putative_helicase_MOV-10,51771,719,344,0.027669590790555035,0.7561492049536866,0.8982955701997085,0.0005714015450985731,0.03005148988914322,0.05823398025471425
group_328_Coiled-coil_domain-containing_protein_86,20241,140,14,0.02504403094570198,0.8688107703857139,0.9865370231714283,0.0001757317922578409,0.017225057605488363,0.012944491972407142
group_46_Q9VRX7,27695,234,99,0.022406908992664728,0.7903195837961541,0.9623744095787877,0.00021172317528249992,0.021951855487699082,0.03506502830617828
group_69_Nucleolar_MIF4G_domain-containing_protein_1...Q9W020,20732,631,397,0.04080018343582235,0.8119301587540411,0.9331365840793445,0.0005288955997198891,0.013691178381237627,0.015607589890274352
group_121_Nucleosome_assembly_protein_1-like_1...P25293,14305,292,179,0.02550514252566169,0.81380792771952,0.9369190538474854,0.0008564653285333692,0.03966472236673669,0.05995916684854919
group_268_Nucleolar_transcription_factor_1,9007,220,324,0.04365144059086379,0.8380992763409093,0.6975308641925927,0.0005419338090379798,0.015942116469796038,0.011647443774859224
group_429_P40493,7362,213,212,0.055228421607022904,0.9065561644154936,0.9084056300334911,0.0017638864734933527,0.0578750888713383,0.05812863295077248
group_5_12_16_Splicing_factor_45,36793,307,306,0.015012973997384707,0.7495928338742677,0.7503889864382358,7.242878064607806e-05,0.005616154159249496,0.005631468117597392
group_184_60S_ribosomal_protein_L12...RPL12,6827,165,164,0.026466473440056607,0.9248007635442426,0.9266948338810975,0.002308881394066441,0.09396483890793607,0.09413347443029237
group_160_60S_ribosomal_protein_L11...RPL11,7297,178,133,0.028544693024533274,0.9234023876404497,0.9623824820338344,0.0021292376530443542,0.08145318297194215,0.07903635074585798
group_56_Q9VDS6...Surfeit_locus_protein_6,16046,334,332,0.041694255408807904,0.8390468134359287,0.841033278093374,0.00026643322022250137,0.01262711875496961,0.012697434042800035
group_273_28S_ribosomal_protein_S27___mitochondrial,1380,394,265,0.3119425863980991,0.862927892746192,0.955539429117735,0.00547198579385725,0.010174020031553287,0.011402015281958939
group_44_ATP-binding_cassette_sub-family_E_member_1...Q9VSS1,20772,521,529,0.032675139611082885,0.8122868955015345,0.8074579350784489,0.002122544772079247,0.04816113073597384,0.04746180543752493
group_465_Acyl-CoA_dehydrogenase_family_member_10,23002,394,369,0.022253648746342086,0.8850596018916251,0.9074052024766943,0.0003911296905701649,0.02200834831578958,0.022998102063993293
group_55_Histone-lysine_N-methyltransferase_EZH2,9390,697,1063,0.08293007990341837,0.8588593974180767,0.6809102683249285,0.0071031041518602395,0.09302100473000964,0.06703614507765997
